open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1769814000000,2026-01-30 23:00:00,84220.00000000,84298.96000000,83933.82000000,84260.49000000,357.01742000,1769817599999,30030356.17136230,101216,175.72542000,14783685.34981360
1769817600000,2026-01-31 00:00:00,84260.50000000,84270.02000000,84014.01000000,84067.83000000,380.99765000,1769821199999,32060607.11404640,99962,139.85440000,11768212.13619170
1769821200000,2026-01-31 01:00:00,84067.83000000,84266.22000000,83908.00000000,83999.99000000,474.79523000,1769824799999,39922697.91201940,102397,204.29095000,17178178.82779450
1769824800000,2026-01-31 02:00:00,84000.00000000,84183.42000000,83815.02000000,84130.01000000,514.80351000,1769828399999,43239036.19528780,110835,287.34323000,24136643.29775380
1769828400000,2026-01-31 03:00:00,84130.01000000,84232.00000000,84022.69000000,84022.69000000,356.74317000,1769831999999,30016580.59485190,76399,232.84659000,19592457.44582590
1769832000000,2026-01-31 04:00:00,84022.70000000,84146.22000000,83941.43000000,83992.45000000,214.26773000,1769835599999,18013269.90625070,69101,109.60979000,9214741.00451450
1769835600000,2026-01-31 05:00:00,83992.44000000,84097.37000000,83903.70000000,84000.01000000,249.62585000,1769839199999,20967094.46535150,73730,144.00044000,12094507.37346670
1769839200000,2026-01-31 06:00:00,84000.01000000,84050.51000000,83638.40000000,83786.09000000,407.33324000,1769842799999,34134993.09590370,93835,151.12051000,12662089.12943310
1769842800000,2026-01-31 07:00:00,83786.09000000,83805.02000000,83404.67000000,83546.81000000,478.71890000,1769846399999,40014037.43590840,94324,197.76429000,16526599.15133030
1769846400000,2026-01-31 08:00:00,83546.82000000,83629.08000000,82560.75000000,83074.07000000,1142.87539000,1769849999999,94883157.85093790,314551,453.61009000,37656221.28233030
1769850000000,2026-01-31 09:00:00,83074.08000000,83300.00000000,82894.00000000,83109.10000000,471.08907000,1769853599999,39167263.98306620,169958,241.33064000,20069327.25776110
1769853600000,2026-01-31 10:00:00,83109.10000000,83203.26000000,82917.32000000,83160.00000000,515.13254000,1769857199999,42811420.67973390,116996,276.36336000,22970630.55437280
1769857200000,2026-01-31 11:00:00,83160.00000000,83160.00000000,82851.97000000,83020.00000000,279.69189000,1769860799999,23220354.02295870,118802,141.74852000,11768202.59067490
1769860800000,2026-01-31 12:00:00,83020.00000000,83140.00000000,82720.00000000,82762.00000000,537.57574000,1769864399999,44555733.84127430,160068,259.64701000,21518677.49764240
1769864400000,2026-01-31 13:00:00,82761.99000000,82919.29000000,82478.59000000,82767.99000000,539.85854000,1769867999999,44642719.09622850,195158,232.42076000,19223098.04338380
1769868000000,2026-01-31 14:00:00,82768.00000000,82928.20000000,80825.76000000,81479.99000000,4166.24097000,1769871599999,339638421.90881880,722011,1635.76866000,133363500.89936800
1769871600000,2026-01-31 15:00:00,81480.00000000,81789.68000000,81088.00000000,81302.15000000,1568.15407000,1769875199999,127554126.94248400,392138,775.57840000,63091501.76731740
1769875200000,2026-01-31 16:00:00,81302.16000000,82200.00000000,80098.01000000,80365.04000000,5113.56418000,1769878799999,413298570.05826030,736832,2477.87170000,200186273.80690870
1769878800000,2026-01-31 17:00:00,80365.05000000,80550.74000000,78159.90000000,78893.92000000,6669.26832000,1769882399999,528254556.02167810,909684,2837.73589000,224512910.36454690
1769882400000,2026-01-31 18:00:00,78893.92000000,79143.64000000,75719.90000000,78038.38000000,7783.32311000,1769885999999,603507189.91751950,847095,3016.35540000,234088814.11789300
1769886000000,2026-01-31 19:00:00,78038.39000000,78576.30000000,77194.00000000,77750.01000000,2463.45994000,1769889599999,191947689.19780700,555966,1263.97021000,98510979.49398250
1769889600000,2026-01-31 20:00:00,77750.01000000,78141.95000000,77092.34000000,77999.03000000,1378.50317000,1769893199999,106947266.59324280,426367,748.02960000,58047647.33846680
1769893200000,2026-01-31 21:00:00,77999.02000000,78365.02000000,77372.69000000,78292.00000000,1330.56660000,1769896799999,103689804.03046070,417345,789.25062000,61525165.45273330
1769896800000,2026-01-31 22:00:00,78292.00000000,78499.94000000,78000.00000000,78155.17000000,902.43744000,1769900399999,70594211.65780530,233979,513.78442000,40193472.89614430
