open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1753790400000,2025-07-29 12:00:00,826.30000000,830.30000000,801.91000000,805.28000000,90877.60400000,1753804799999,73957912.56257000,390712,36942.94200000,30063346.41436000
1753804800000,2025-07-29 16:00:00,805.28000000,815.80000000,800.33000000,803.61000000,98887.72300000,1753819199999,79894342.84334000,314250,50094.23900000,40474420.31234000
1753819200000,2025-07-29 20:00:00,803.61000000,809.26000000,800.12000000,805.10000000,39797.26000000,1753833599999,31991416.89907000,174415,15100.19300000,12141055.66266000
1753833600000,2025-07-30 00:00:00,805.11000000,811.64000000,796.10000000,804.60000000,41718.11000000,1753847999999,33562842.05177000,189757,20547.61300000,16540065.45080000
1753848000000,2025-07-30 04:00:00,804.61000000,806.81000000,795.81000000,800.44000000,43043.17400000,1753862399999,34534279.25360000,172919,22370.04200000,17953769.91209000
1753862400000,2025-07-30 08:00:00,800.45000000,807.34000000,786.23000000,788.52000000,96589.25000000,1753876799999,76952091.60816000,299445,50110.00900000,39926033.02126000
1753876800000,2025-07-30 12:00:00,788.52000000,795.83000000,779.01000000,790.80000000,79983.27600000,1753891199999,62830892.19745000,333379,40407.99700000,31758839.75280000
1753891200000,2025-07-30 16:00:00,790.80000000,794.75000000,766.21000000,785.31000000,82282.94500000,1753905599999,64257411.11142000,359911,36949.88700000,28873212.58038000
1753905600000,2025-07-30 20:00:00,785.30000000,793.68000000,783.01000000,793.51000000,25981.98100000,1753919999999,20460898.56331000,139176,14652.44800000,11539525.73465000
1753920000000,2025-07-31 00:00:00,793.51000000,800.00000000,791.14000000,798.90000000,37510.28900000,1753934399999,29837880.27328000,112417,22749.93500000,18090687.66904000
1753934400000,2025-07-31 04:00:00,798.89000000,805.28000000,796.86000000,803.69000000,30236.50200000,1753948799999,24237549.69303000,112485,17057.24300000,13673102.63182000
1753948800000,2025-07-31 08:00:00,803.69000000,814.80000000,799.15000000,800.59000000,66157.41100000,1753963199999,53465927.54090000,196010,29197.07500000,23612356.08388000
1753963200000,2025-07-31 12:00:00,800.59000000,801.27000000,787.40000000,799.79000000,63317.21400000,1753977599999,50361690.13889000,282910,31384.85800000,24978721.40722000
1753977600000,2025-07-31 16:00:00,799.79000000,814.00000000,793.75000000,796.18000000,83973.17500000,1753991999999,67652353.79799000,314652,41826.93800000,33698476.82288000
1753992000000,2025-07-31 20:00:00,796.18000000,798.76000000,781.38000000,783.14000000,53831.55400000,1754006399999,42506516.35834000,264170,27850.81300000,21981967.82264000
1754006400000,2025-08-01 00:00:00,783.13000000,795.40000000,774.68000000,783.88000000,81974.22400000,1754020799999,64428172.93869000,377195,39970.34400000,31417127.40254000
1754020800000,2025-08-01 04:00:00,783.88000000,784.18000000,770.16000000,773.60000000,61571.13200000,1754035199999,47758576.98076000,284848,28043.34500000,21752117.87999000
1754035200000,2025-08-01 08:00:00,773.59000000,773.59000000,762.84000000,771.55000000,75334.82200000,1754049599999,57781503.00436000,269879,34806.24800000,26697437.92911000
1754049600000,2025-08-01 12:00:00,771.54000000,775.98000000,756.00000000,763.96000000,77296.96100000,1754063999999,59286071.34624000,378866,36158.60900000,27779143.64670000
1754064000000,2025-08-01 16:00:00,763.95000000,767.90000000,754.00000000,761.25000000,45458.52300000,1754078399999,34573513.88169000,299048,21645.56300000,16468559.69847000
1754078400000,2025-08-01 20:00:00,761.26000000,762.73000000,744.69000000,757.08000000,52195.89600000,1754092799999,39276850.63824000,255643,21784.08700000,16405122.53666000
1754092800000,2025-08-02 00:00:00,757.08000000,768.64000000,755.47000000,764.29000000,26648.20000000,1754107199999,20339895.78657000,133489,14327.87600000,10937273.79120000
1754107200000,2025-08-02 04:00:00,764.30000000,770.11000000,750.00000000,758.93000000,49019.09400000,1754121599999,37261521.70237000,165187,24049.72400000,18299542.16063000
1754121600000,2025-08-02 08:00:00,758.93000000,759.34000000,750.75000000,756.29000000,23230.08400000,1754135999999,17532379.02983000,150210,11384.05800000,8593413.53628000
